,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
516,Walker Kessler,UTA,74,34,40,23.0,9319.7,1.77,0.95,0.81,4.28,4.54,4.02
517,Wendell Carter Jr.,ORL,56,26,30,29.9,10850.1,2.05,1.09,0.96,3.86,4.16,3.56
518,Wendell Moore Jr.,MIN,27,14,13,5.5,2449.9,0.46,0.25,0.21,4.66,5.13,4.22
519,Wenyen Gabriel,LAL,65,35,30,15.1,6139.1,1.16,0.63,0.53,4.32,4.72,3.9
520,Wesley Matthews,MIL,49,36,13,15.5,6337.0,1.2,0.65,0.55,4.28,4.62,3.94
521,Will Barton,TOR,53,26,27,17.9,6980.6,1.32,0.72,0.6,4.12,4.42,3.81
522,Willy Hernangomez,NOP,38,23,15,12.0,4839.5,0.92,0.49,0.43,4.24,4.5,3.98
523,Xavier Cooks,WAS,7,1,6,6.9,2925.4,0.55,0.28,0.27,4.47,4.98,4.04
524,Xavier Moon,LAC,3,1,2,6.0,2328.3,0.44,0.25,0.19,3.98,4.25,3.71
525,Xavier Sneed,CHA,3,0,3,12.3,5182.7,0.98,0.52,0.46,4.29,5.0,3.92
526,Xavier Tillman,MEM,60,39,21,19.4,7828.1,1.48,0.77,0.71,4.3,4.56,4.03
527,Yuta Watanabe,BKN,55,28,27,16.1,6436.7,1.22,0.65,0.57,4.25,4.52,3.99
528,Zach Collins,SAS,61,19,42,22.9,8779.4,1.66,0.9,0.77,4.05,4.39,3.71
529,Zach LaVine,CHI,74,36,38,36.1,13934.9,2.64,1.41,1.22,4.11,4.53,3.72
530,Zeke Nnaji,DEN,49,33,16,13.7,5331.7,1.01,0.54,0.47,4.11,4.26,3.95
531,Ziaire Williams,MEM,36,21,15,14.7,5868.3,1.11,0.55,0.56,4.21,4.35,4.09
532,Zion Williamson,NOP,29,17,12,33.0,13026.6,2.47,1.34,1.12,4.19,4.67,3.74
