Unnamed: 0.1,trad_player,trad_team,trad_season,Unnamed: 0,trad_unnamed: 0,trad_min,trad_pts,trad_fgm,trad_fga,trad_fg%,trad_3pm,trad_3pa,trad_3p%,trad_ftm,trad_fta,trad_ft%,trad_oreb,trad_dreb,trad_reb,trad_ast,trad_stl,trad_blk,trad_tov,trad_pf,trad_+/-,adv_unnamed: 0,adv_min,adv_offrtg,adv_defrtg,adv_netrtg,adv_ast%,adv_ast/to,adv_ast ratio,adv_oreb%,adv_dreb%,adv_reb%,adv_to_ratio,adv_efg%,adv_ts%,adv_usg%,adv_pace,adv_pie,adv_season,player,position_bbref,position_season,team,PG_est_%,SG_est_%,SF_est_%,PF_est_%,C_est_%,position,season,height_inches,height_inches_nba_com,wingspan_inches,height_final,wingspan_final,secondary_position,primary_position_bbref,PM_defensive_FG,coverage_area,PM_coverage_area,PM_defensive_boxouts,PM_offensive_boxouts,PM_Adv_Rebounding,PM_Trad_Rebounding,PM_speed_score,PM_loose_balls_recovered,PM_Iso_Defense,PM_matchup_difficulty,True_Shooting,Total_Shots,PM_True_Shooting,Open_3,Open_3_Attempts,PM_Open_3,PM_Guarded_3,PM_Guarded_3_Attempts,PM_TOV_Rato,Ball_Handler_PPP,Ball_Handler_Freq,PM_Ball_Handler,Iso_PPP,Iso_Freq,PM_Iso,PM_Shot_Creation,Shotclock_FG,Shotclock_Attempts,PM_Pressure_Scoring,Drive_FG,Drive_Attempts,PM_Driving_Offense,PM_Passing,CS_3P%,CS_3PA,PM_Catch_Shoot
55720,John Henson,DET,2019,200011.0,1187.0,17.0,7.0,3.0,5.0,59.0,0.0,0.0,18.0,1.0,1.0,27.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1200.0,17.0,100.0,104.0,-4.0,10.0,0.0,11.0,7.0,20.0,13.0,17.0,62.0,61.0,16.0,99.0,12.0,2019.0,John Henson,C,2019.0,TOT,0.0,0.0,0.0,0.0,100.0,C,2016.0,81.0,83.0,89.0,81.0,89.0,,C,0.2722095671981777,3604.5,0.5474949319432377,0.7733485193621867,0.2562642369020501,0.3685201274254271,0.3641760787720822,0.244874715261959,0.2744874715261959,0.4884415169672941,32.361954741278986,0.7390674775557486,0.4858094410657399,0.6757529684332465,0.4368686868686868,0.468013468013468,0.4446548821548821,0.4446548821548821,0.468013468013468,0.8472342890240371,,,0.4776014915242649,,,0.4322759603117212,0.244874715261959,0.9477739726027398,0.3801369863013699,0.8058647260273972,0.2482915717539863,0.2528473804100228,0.2494305239179954,0.8496583143507973,0.3952164009111617,0.5273348519362187,0.428246013667426
55774,John Henson,MIL,2016,115176.0,2368.0,19.0,7.0,3.0,5.0,49.0,0.0,0.0,0.0,1.0,2.0,37.0,2.0,4.0,5.0,1.0,0.0,1.0,1.0,3.0,-1.0,2363.0,19.0,105.0,110.0,-5.0,7.0,0.0,12.0,8.0,19.0,13.0,13.0,49.0,52.0,16.0,95.0,8.0,2016.0,John Henson,C,2016.0,MIL,0.0,0.0,0.0,6.0,94.0,C,2016.0,81.0,83.0,89.0,81.0,89.0,,C,0.7729805013927576,3604.5,0.4769809650287738,0.3078858685083796,0.4411280818554512,0.3607791057990261,0.3720672864099159,0.3635097493036212,0.5013927576601671,0.3573248280134961,45.0,0.3196104471004869,0.3461708720672864,0.3262505533421868,0.4309701492537313,0.4794776119402985,0.4430970149253731,0.4430970149253731,0.4794776119402985,0.6157591854803011,,,0.4488879466360485,,,0.3821611388625899,0.3774373259052925,0.4398280802292263,0.5773638968481375,0.4742120343839542,0.1406685236768802,0.4317548746518105,0.2134401114206128,0.8314763231197771,0.4317548746518105,0.403899721448468,0.4247910863509749
55828,John Holland,CLE,2017,148024.0,1601.0,7.0,2.0,1.0,2.0,19.0,0.0,2.0,17.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1612.0,7.0,75.0,105.0,-30.0,1.0,0.0,2.0,2.0,7.0,5.0,6.0,25.0,25.0,16.0,107.0,3.0,2017.0,John Holland,SF,2017.0,CLE,0.0,38.0,27.0,36.0,0.0,SF,2017.0,0.0,77.0,0.0,77.0,81.88279269476838,,SF,0.5415335463258786,3152.4875187485827,0.2068212365591397,0.8482428115015974,0.2060702875399361,0.2078293010752688,0.1609543010752688,0.1293929712460063,0.744408945686901,0.3605902697446552,17.5,0.1150873655913978,0.1549059139784946,0.125042002688172,0.7372881355932204,0.4176755447941888,0.6573849878934624,0.6573849878934624,0.4176755447941888,0.229502688172043,,,0.3907897820971461,,,0.4203340188636858,0.6277955271565495,0.0883084577114427,0.240049751243781,0.1262437810945273,0.3626198083067092,0.121405750798722,0.3023162939297125,0.1549520766773162,0.2060702875399361,0.2156549520766773,0.2084664536741214
55876,John Jenkins,PHX,2016,110136.0,3020.0,3.0,2.0,0.0,1.0,38.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2981.0,4.0,143.0,119.0,24.0,12.0,0.0,8.0,0.0,5.0,2.0,0.0,50.0,63.0,20.0,102.0,10.0,2016.0,John Jenkins,SG,2016.0,PHO,0.0,100.0,0.0,0.0,0.0,SG,2016.0,75.25,76.0,80.5,75.25,80.5,,SG,0.4660311493896888,3028.8125,0.261002886002886,0.4610370646975823,0.3155228877213208,0.0402236652236652,0.0147907647907647,0.3078540460418718,0.3960874846789723,0.3712051889277892,32.077841696274994,0.9411976911976913,0.0223665223665223,0.711489898989899,,,0.4180600661786769,0.3731569406145927,0.2881205652630291,0.0304834054834054,,,0.4509488991905104,,,0.3922446220192052,0.342278273092568,,,0.4042856203363602,,,0.4114948633860884,0.3600553686263164,,,0.3582131440453859
55924,John Konchar,MEM,2019,197063.0,844.0,11.0,3.0,2.0,2.0,55.0,0.0,1.0,17.0,0.0,0.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,831.0,11.0,95.0,105.0,-11.0,16.0,0.0,27.0,6.0,19.0,11.0,6.0,59.0,59.0,9.0,102.0,-1.0,2019.0,John Konchar,SG,2019.0,MEM,14.0,75.0,12.0,0.0,0.0,SG,2019.0,76.75,77.0,80.0,76.75,80.0,,SG,0.0113122171945701,3070.0,0.4407158836689038,0.0384615384615384,0.98868778280543,0.977628635346756,0.6142537551933525,0.7386877828054299,0.4524886877828054,0.3279299057530884,10.4,0.9311281559603708,0.106583573026526,0.7249920102269095,0.21875,0.3209459459459459,0.2442989864864864,0.2442989864864864,0.3209459459459459,0.1837647810802173,,,0.3599438830947288,,,0.3827443286384109,0.2352941176470588,0.92,0.244,0.7510000000000001,0.9841628959276018,0.0441176470588235,0.7491515837104071,0.6979638009049773,0.4841628959276018,0.0226244343891402,0.3687782805429864
55933,John Konchar,MEM,2020,215573.0,2213.0,13.0,4.0,2.0,3.0,41.0,0.0,1.0,24.0,1.0,1.0,25.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2209.0,13.0,104.0,106.0,-2.0,12.0,0.0,18.0,5.0,17.0,11.0,14.0,48.0,50.0,13.0,101.0,6.0,2020.0,John Konchar,SG,2020.0,MEM,8.0,57.0,35.0,0.0,0.0,SG,2019.0,76.75,77.0,80.0,76.75,80.0,,SG,0.4338394793926247,3070.0,0.5446980504041845,0.1279826464208243,0.8741865509761388,0.983357108892059,0.587850689491203,0.93058568329718,0.193058568329718,0.3603984829949438,11.0,0.4102472658107465,0.1192344270090347,0.3374940561103186,0.2710743801652892,0.3553719008264462,0.2921487603305784,0.2921487603305784,0.3553719008264462,0.921659533999049,,,0.3918198414480065,,,0.4221965380684913,0.0976138828633405,0.8097514340344169,0.3499043977055449,0.6947896749521989,0.1388286334056399,0.0954446854663774,0.1279826464208243,0.2689804772234273,0.3655097613882863,0.1561822125813449,0.3131778741865509
55960,John Lucas,MIN,2016,107539.0,2911.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2939.0,2.0,123.0,33.0,91.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,126.0,2.0,2016.0,John Lucas,PG,2016.0,MIN,100.0,0.0,0.0,0.0,0.0,PG,2016.0,69.25,71.0,72.0,69.25,72.0,,PG,0.3747594227172173,2493.0,0.0174188440221694,0.555069143782034,0.2051590935026292,0.0019794140934283,0.0192003167062549,0.2681383022859496,0.3142169474468838,0.3605163674978133,49.96324779924591,0.0007917656373713,0.0037608867775138,0.0015340459224069,,,0.2768729401811086,0.3277308751830915,0.3266282551463729,0.0049485352335708,,,0.4381444893346481,,,0.4251040875063523,0.4199724915548827,,,0.3378290532993983,,,0.3892477566364482,0.2761348429178851,,,0.3528011283361745
56023,Johnathan Motley,DAL,2017,150334.0,1393.0,16.0,9.0,4.0,7.0,52.0,0.0,1.0,3.0,1.0,3.0,43.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,-2.0,1411.0,16.0,112.0,83.0,29.0,6.0,0.0,6.0,6.0,25.0,18.0,8.0,52.0,51.0,30.0,99.0,15.0,2017.0,Johnathan Motley,PF,2017.0,DAL,0.0,0.0,1.0,61.0,38.0,PF,2017.0,79.75,82.0,88.0,79.75,88.0,,PF,0.0826666666666666,3509.0,0.7361111111111112,0.52,0.5066666666666667,0.9793543543543544,0.3053678678678678,0.1533333333333333,0.0426666666666666,0.4178034867246861,6.5,0.3414039039039039,0.4388138138138138,0.3657563813813814,0.3990291262135922,0.4776699029126213,0.4186893203883495,0.4186893203883495,0.4776699029126213,0.2805930930930931,,,0.3314473859783381,,,0.4114031833087805,0.42,0.1288167938931297,0.6994274809160306,0.271469465648855,0.66,0.6106666666666667,0.6476666666666666,0.3053333333333333,0.16,0.16,0.16
56050,Johnathan Williams,LAL,2018,172618.0,1368.0,15.0,7.0,3.0,5.0,45.0,0.0,0.0,0.0,1.0,2.0,30.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,1360.0,16.0,101.0,105.0,-4.0,4.0,0.0,6.0,9.0,11.0,10.0,17.0,45.0,47.0,15.0,105.0,2.0,2018.0,Johnathan Williams,C,2018.0,LAL,0.0,0.0,0.0,33.0,67.0,C,2018.0,0.0,81.0,0.0,81.0,86.13644426332777,,C,0.9606598984771574,3488.525992664775,0.1676793981481481,0.282994923857868,0.7195431472081218,0.0561342592592592,0.3000578703703703,0.8527918781725888,0.1002538071065989,0.5186660203008647,67.1,0.1485821759259259,0.4307002314814814,0.2191116898148148,0.4542372881355932,0.5008474576271187,0.4658898305084746,0.4658898305084746,0.5008474576271187,0.8912037037037037,,,0.4320250392032745,,,0.3898181478501683,0.4530456852791878,0.7770642201834862,0.6238532110091743,0.7387614678899082,0.3477157360406091,0.5596446700507615,0.4006979695431472,0.3692893401015228,0.282994923857868,0.2626903553299492,0.2779187817258883
56064,Johnny O'Bryant,CHA,2016,127113.0,4381.0,9.0,4.0,2.0,4.0,44.0,0.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,-2.0,4304.0,9.0,94.0,124.0,-31.0,21.0,0.0,21.0,6.0,8.0,7.0,18.0,46.0,48.0,27.0,103.0,6.0,2016.0,Johnny O'Bryant,PF,2016.0,TOT,0.0,0.0,0.0,6.0,94.0,PF,2016.0,0.0,,0.0,0.0,0.0,,PF,0.4341210703889825,0.0,0.0125688705234159,0.3608833155861817,0.4769371325564656,0.1303374655647383,0.1618457300275482,0.3135556215972289,0.3692954716454144,0.4198991665750305,25.46101446391612,0.2615358126721763,0.2444903581267217,0.2572744490358126,,,0.3672699890612617,0.3714281136172292,0.4143266928928424,0.9108126721763086,,,0.3200276345898767,,,0.3896756245096259,0.3586545114479521,,,0.4017230624397256,,,0.3816240951002711,0.2547046200129799,,,0.3572344929168797
56157,Jon Leuer,DET,2017,130933.0,1109.0,17.0,5.0,2.0,4.0,39.0,0.0,0.0,0.0,2.0,2.0,47.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,1058.0,17.0,94.0,94.0,-0.0,6.0,0.0,9.0,6.0,22.0,13.0,12.0,39.0,51.0,16.0,104.0,9.0,2017.0,Jon Leuer,PF,2017.0,DET,0.0,0.0,0.0,67.0,33.0,PF,2016.0,82.0,82.0,84.0,82.0,84.0,,PF,0.4826666666666667,3444.0,0.6415165165165165,0.9493333333333334,0.0773333333333333,0.7873498498498499,0.3053678678678678,0.976,0.0426666666666666,0.3602305482064979,51.7,0.3414039039039039,0.2372372372372372,0.3153622372372373,0.3990291262135922,0.4776699029126213,0.4186893203883495,0.4186893203883495,0.4776699029126213,0.8385885885885885,,,0.2879762971523461,,,0.345385437909522,0.0666666666666666,,,0.3398917328627351,0.1293333333333333,0.3386666666666666,0.1816666666666666,0.1333333333333333,0.088,0.1186666666666666,0.0956666666666666
56166,Jon Leuer,DET,2018,168931.0,2409.0,10.0,4.0,2.0,3.0,48.0,0.0,0.0,2.0,1.0,1.0,27.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,-3.0,2428.0,10.0,92.0,114.0,-21.0,5.0,0.0,7.0,7.0,16.0,11.0,12.0,49.0,52.0,15.0,101.0,9.0,2018.0,Jon Leuer,PF,2018.0,DET,0.0,0.0,0.0,71.0,29.0,PF,2016.0,82.0,82.0,84.0,82.0,84.0,,PF,0.818407960199005,3444.0,0.5301059730250481,0.4701492537313433,0.5447761194029851,0.5590077071290944,0.126926782273603,0.8656716417910447,0.9751243781094528,0.516925772806255,37.1,0.4835019267822736,0.2042389210019267,0.4136861753371869,0.301556420233463,0.4494163424124514,0.3385214007782101,0.3385214007782101,0.4494163424124514,0.7208574181117534,,,0.3419579530487997,,,0.3756071271669354,0.1517412935323383,0.7345415778251599,0.1545842217484008,0.5895522388059702,0.9129353233830846,0.1243781094527363,0.7157960199004975,0.1517412935323383,0.9975124378109452,0.1231343283582089,0.7789179104477612
56175,Jon Teske,MEM,2021,241198.0,4087.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,4090.0,3.0,64.0,66.0,-1.0,8.0,0.0,33.0,0.0,23.0,10.0,0.0,0.0,0.0,12.0,110.0,-1.0,2021.0,Jon Teske,C,2021.0,MEM,0.0,0.0,0.0,0.0,100.0,C,2021.0,0.0,85.0,0.0,85.0,90.39009583188718,,C,0.9829683698296836,3841.579072855205,0.9114234716644356,0.98661800486618,0.0279805352798053,0.0861222668451584,0.037929495760821,0.0024330900243309,0.048661800486618,0.3933700440517494,38.3,0.0278893351182507,0.0141677822400713,0.0244589468987059,,,0.4257612983726389,0.3871694102758528,0.4806121310451414,0.0784248103525211,,,0.4450851982544123,,,0.4353827185262295,0.0121654501216545,,,0.3939976101999449,0.0863746958637469,0.0900243309002433,0.087287104622871,0.0279805352798053,0.0936739659367396,0.0790754257907542,0.0900243309002433
56190,Jonah Bolden,PHI,2019,189339.0,1489.0,4.0,1.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1477.0,4.0,87.0,110.0,-23.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,38.0,38.0,15.0,106.0,13.0,2019.0,Jonah Bolden,C,2019.0,TOT,0.0,0.0,0.0,21.0,79.0,PF,2018.0,0.0,82.0,0.0,82.0,87.19985715546763,,C,0.3722666416938291,3575.1941433741727,0.4462785983203012,0.2724910317529451,0.3928144187320677,0.005357660005792,0.005357660005792,0.2989169689093345,0.382845822226677,0.4933559818326462,37.74050531579924,0.0687807703446278,0.034462785983203,0.0602012742542716,,,0.4173252019954962,0.4373721353200862,0.474224593298765,0.9197799015348972,,,0.4336832785147234,,,0.459151388165132,0.2931260631999541,,,0.4302600698073758,,,0.3929649710758706,0.4081117623801908,,,0.3063367339080607
56226,Jonah Bolden,PHX,2019,198989.0,1444.0,11.0,2.0,1.0,3.0,11.0,0.0,1.0,0.0,1.0,1.0,33.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,4.0,1444.0,11.0,73.0,74.0,-1.0,0.0,0.0,0.0,4.0,11.0,8.0,0.0,11.0,15.0,15.0,105.0,-1.0,2019.0,Jonah Bolden,C,2019.0,TOT,0.0,0.0,0.0,21.0,79.0,PF,2018.0,0.0,82.0,0.0,82.0,87.19985715546763,,C,0.4239663121678296,3575.1941433741727,0.4462785983203012,0.2455759434438371,0.4241290148091814,0.0713871995366348,0.2316825948450622,0.3044943783509991,0.4524034586093811,0.3876291019482629,31.630054524938,0.0131769475818129,0.2312481899797277,0.0676947581812916,,,0.4230984552535565,0.4384690910640718,0.4835964187742347,0.0123081378511439,,,0.4370204075644082,,,0.4132764697306019,0.3780744356824263,,,0.4187748026857926,,,0.3446674531585221,0.372307444938648,,,0.2257625809188153
56409,Jonas Valanciunas,NOP,2021,238761.0,2202.0,30.0,18.0,7.0,13.0,55.0,1.0,2.0,29.0,3.0,4.0,74.0,3.0,8.0,11.0,3.0,1.0,1.0,2.0,3.0,1.0,2204.0,30.0,111.0,111.0,-0.0,14.0,1.0,13.0,10.0,28.0,19.0,13.0,58.0,62.0,24.0,98.0,15.0,2021.0,Jonas Valanciunas,C,2021.0,NOP,0.0,0.0,0.0,0.0,100.0,C,2016.0,83.0,84.0,89.0,83.0,89.0,,C,0.8527980535279805,3693.5,0.8448237394020527,0.2445255474452554,0.7822384428223844,0.7558009817045962,0.9629629629629628,0.1849148418491484,0.6861313868613139,0.3989319054044651,87.1,0.7989736724676484,0.9693217313699242,0.8415606871932173,0.4809437386569873,0.4936479128856624,0.4841197822141561,0.4841197822141561,0.4936479128856624,0.6470325747434181,,,0.4639972188961882,0.0958333333333333,0.3666666666666666,0.1635416666666666,0.6970802919708029,0.3484455958549223,0.993523316062176,0.5097150259067358,0.3454987834549878,0.7688564476885644,0.451338199513382,0.5194647201946472,0.7481751824817519,0.7493917274939172,0.7484793187347932
56505,Jonas Valanciunas,TOR,2018,161215.0,2384.0,19.0,13.0,5.0,9.0,57.0,0.0,1.0,17.0,3.0,3.0,71.0,2.0,5.0,7.0,1.0,0.0,1.0,1.0,3.0,2.0,2375.0,19.0,106.0,103.0,4.0,8.0,0.0,8.0,10.0,26.0,18.0,12.0,59.0,63.0,25.0,104.0,18.0,2018.0,Jonas Valanciunas,C,2018.0,TOT,0.0,0.0,0.0,0.0,100.0,C,2016.0,83.0,84.0,89.0,83.0,89.0,,C,0.1002538071065989,3693.5,0.7857349537037037,0.432741116751269,0.5697969543147208,0.7067418981481481,0.6381655092592593,0.3096446700507614,0.8413705583756346,0.3361111111111111,29.99132829627524,0.7853009259259259,0.7857349537037037,0.7854094328703703,0.4542372881355932,0.5008474576271187,0.4658898305084746,0.4658898305084746,0.5008474576271187,0.5591724537037037,,,0.4690918900837025,0.3361111111111111,0.7416666666666667,0.4375,0.8489847715736041,0.5807339449541284,0.771559633027523,0.6284403669724771,0.3718274111675126,0.8591370558375635,0.4936548223350254,0.1840101522842639,0.5520304568527918,0.6510152284263959,0.5767766497461928
56577,Jonathan Gibson,BOS,2017,154636.0,536.0,10.0,8.0,4.0,6.0,65.0,2.0,3.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0,553.0,10.0,129.0,124.0,5.0,11.0,0.0,9.0,0.0,5.0,3.0,4.0,80.0,80.0,26.0,109.0,11.0,2017.0,Jonathan Gibson,PG,2017.0,BOS,63.0,37.0,0.0,0.0,0.0,PG,2016.0,0.0,74.0,0.0,74.0,78.69255401834883,,PG,0.9904891304347826,2911.6244986789065,0.4846969696969697,0.8790760869565217,0.1467391304347826,0.051060606060606,0.1487878787878787,0.40625,0.9864130434782608,0.4057782085839778,19.8,0.9946969696969696,0.3669696969696969,0.8377651515151516,,,0.2822446718244022,0.3344700652987377,0.3513347584054792,0.0728787878787878,,,0.4151791609401997,,,0.355979769783648,0.0855978260869565,,,0.3492126789787655,0.9755434782608696,0.1616847826086956,0.772078804347826,0.9551630434782608,0.9470108695652174,0.6942934782608695,0.8838315217391305
56616,Jonathan Isaac,ORL,2022,267808.0,1437.0,11.0,5.0,2.0,5.0,38.0,1.0,2.0,21.0,0.0,1.0,22.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,-2.0,1375.0,12.0,104.0,110.0,-6.0,11.0,0.0,9.0,10.0,28.0,17.0,6.0,43.0,46.0,21.0,99.0,15.0,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56746,Jordan Bell,CHI,2021,240928.0,3817.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3816.0,2.0,200.0,175.0,25.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,95.0,-3.0,2021.0,Jordan Bell,C,2021.0,CHI,0.0,0.0,0.0,0.0,100.0,C,2017.0,79.0,81.0,83.7,79.0,83.7,,C,0.9829683698296836,3306.15,0.0078090138331102,0.0133819951338199,0.0279805352798053,0.997099509147702,0.037929495760821,0.9927007299270072,0.048661800486618,0.4759826752717226,44.6,0.0278893351182507,0.0141677822400713,0.0244589468987059,,,0.4593723506641647,0.4371865096992464,0.4643827298903435,0.0784248103525211,,,0.4867269751099605,,,0.345449919733547,0.0121654501216545,,,0.4407405071584698,0.0863746958637469,0.0900243309002433,0.087287104622871,0.0279805352798053,0.0936739659367396,0.0790754257907542,0.0900243309002433
56827,Jordan Bell,GSW,2020,223449.0,547.0,15.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,2.0,0.0,2.0,1.0,2.0,-3.0,589.0,15.0,113.0,116.0,-2.0,17.0,2.0,33.0,6.0,17.0,12.0,17.0,0.0,17.0,12.0,101.0,4.0,2020.0,Jordan Bell,C,2020.0,TOT,0.0,0.0,0.0,52.0,48.0,C,2017.0,79.0,81.0,83.7,79.0,83.7,,C,0.8958333333333334,3306.15,0.0228893489763055,0.9803921568627452,0.025735294117647,0.4121233034276512,0.5049459397285484,0.7892156862745098,0.2757352941176471,0.463422716568626,34.761888086081136,0.0128824476650563,0.1481481481481481,0.0466988727858293,0.4864130434782608,0.5009057971014492,0.490036231884058,0.490036231884058,0.5009057971014492,0.873821025994939,,,0.415319377695562,,,0.3549707676883435,0.4325980392156863,0.0535372848948374,0.7332695984703633,0.2234703632887189,0.0845588235294117,0.4252450980392157,0.1697303921568627,0.5490196078431373,0.2193627450980392,0.5134803921568627,0.292892156862745
56908,Jordan Bell,MEM,2019,198242.0,696.0,10.0,5.0,2.0,4.0,46.0,1.0,2.0,75.0,1.0,1.0,50.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,724.0,10.0,131.0,129.0,1.0,7.0,0.0,10.0,10.0,2.0,6.0,15.0,60.0,67.0,20.0,106.0,6.0,2019.0,Jordan Bell,C,2019.0,TOT,0.0,0.0,0.0,70.0,30.0,C,2017.0,79.0,81.0,83.7,79.0,83.7,,C,0.4033973034632834,3306.15,0.0375036200405444,0.2836425978130055,0.415107756332655,0.0222994497538372,0.1039675644367216,0.3045081141970926,0.3639771853820199,0.4633582897493385,35.799762718839,0.8919779901534897,0.3524471474080509,0.75709527946713,,,0.4319349438683378,0.4320002367989521,0.4719703862354514,0.7607877208224733,,,0.4765652150132076,,,0.3652909504639167,0.395557984356571,,,0.4403709225957965,,,0.3905239120367346,0.3351653265828961,,,0.2732303745413197
56989,Jordan Bell,MIN,2019,190860.0,2597.0,9.0,3.0,1.0,2.0,53.0,0.0,0.0,7.0,1.0,1.0,25.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,-0.0,2591.0,9.0,100.0,105.0,-4.0,6.0,0.0,9.0,10.0,24.0,18.0,13.0,55.0,56.0,17.0,107.0,10.0,2019.0,Jordan Bell,C,2019.0,TOT,0.0,0.0,0.0,70.0,30.0,C,2017.0,79.0,81.0,83.7,79.0,83.7,,C,0.3952578338802454,3306.15,0.0375036200405444,0.3275237110268446,0.4815595977569775,0.7799015348971908,0.2316825948450622,0.3026197201835029,0.3193289066705796,0.4169513898258569,27.70299414864156,0.5540110049232552,0.1117868520127425,0.443454966695627,,,0.4323308641099004,0.4197569866735008,0.4872820818681932,0.6217781639154358,,,0.4417981105304909,,,0.4212697922746375,0.3924838231873173,,,0.4817395486019924,,,0.397838870705162,0.4535999472319665,,,0.2392423683872588
57070,Jordan Bell,WAS,2020,210842.0,1273.0,13.0,3.0,1.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,-6.0,1263.0,13.0,82.0,85.0,-3.0,5.0,1.0,7.0,4.0,21.0,11.0,7.0,42.0,42.0,17.0,100.0,-3.0,2020.0,Jordan Bell,C,2020.0,TOT,0.0,0.0,0.0,52.0,48.0,C,2017.0,79.0,81.0,83.7,79.0,83.7,,C,0.8958333333333334,3306.15,0.0228893489763055,0.9803921568627452,0.025735294117647,0.2989417989417989,0.3334483551874856,0.7892156862745098,0.2757352941176471,0.4401740156667709,28.71508789276956,0.1308948700253048,0.3341384863123993,0.1817057740970784,0.4864130434782608,0.5009057971014492,0.490036231884058,0.490036231884058,0.5009057971014492,0.148493213710605,,,0.4617615764983686,,,0.4241868801319086,0.4325980392156863,0.0535372848948374,0.7332695984703633,0.2234703632887189,0.0845588235294117,0.4252450980392157,0.1697303921568627,0.5490196078431373,0.2193627450980392,0.5134803921568627,0.292892156862745
57493,Jordan Clarkson,UTA,2019,196897.0,1743.0,25.0,16.0,6.0,13.0,47.0,2.0,6.0,35.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,1735.0,25.0,116.0,110.0,6.0,9.0,1.0,9.0,3.0,8.0,6.0,8.0,56.0,57.0,24.0,100.0,10.0,2019.0,Jordan Clarkson,SG,2019.0,TOT,5.0,82.0,13.0,0.0,0.0,SG,2016.0,75.25,77.0,80.0,75.25,80.0,,SG,0.1843891402714932,3010.0,0.3223074464685203,0.5712669683257918,0.4558823529411764,0.544263342921061,0.6142537551933525,0.7386877828054299,0.0780542986425339,0.7899628252788105,42.36432565038832,0.8438798338127197,0.8582614253755193,0.8474752317034197,0.8758445945945946,0.9113175675675677,0.8847128378378378,0.8847128378378378,0.9113175675675677,0.3937360178970917,0.7696897374701671,0.5978520286396182,0.7267303102625299,0.7899628252788105,0.79182156133829,0.7904275092936803,0.8902714932126696,0.263,0.244,0.25825,0.7567873303167421,0.908371040723982,0.794683257918552,0.5520361990950227,0.6832579185520362,0.7092760180995475,0.689762443438914
